stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,equity_to_assets,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return,debt_to_equity
1810,2023-12-31,1264741000.0,23642000.0,,10594789000.0,10594789000.0,334701000.0,,3868126000.0,4683997000.0,3358296000.0,1372939000.0,,,,0.04655257872886917,0.012592177910088554,0.13161863249835204,0.018693155357500074,0.2646399539510461,0.002231474359706456,1.0,1.3947540657523936,0.40882012782673116,-0.030303030303030148,0.008264462809917474,-0.0468319559228649,0.3650970302476057
1810,2024-03-31,1133532000.0,-21932000.0,,10572718000.0,10572718000.0,267093000.0,,3750052000.0,4265799000.0,3255182000.0,1072472000.0,,,,-0.10374377046367596,0.012592177910088554,0.13161863249835204,-0.019348373049900666,0.2356289897417982,-0.002074395628446725,1.0,1.3104640539300108,0.3294660636486685,0.03977272727272723,0.1022727272727271,0.0,0.3546913858858243
1810,2024-06-30,1263375000.0,14806000.0,,10437115000.0,10437115000.0,320574000.0,,3615363000.0,4413793000.0,3111320000.0,962340000.0,,,,0.11454727347794327,0.012592177910088554,0.13161863249835204,0.011719402394380133,0.2537441377263283,0.001418591248635279,1.0,1.4186239281076842,0.30930280395459164,0.06010928961748622,-0.06557377049180324,,0.34639486103199973
1810,2024-09-30,1162465000.0,6378000.0,,10406041000.0,6817300000.0,302485000.0,,3588741000.0,4491203000.0,3096626000.0,847619000.0,,,,-0.07987335510042545,0.012592177910088554,0.13161863249835204,0.005486616801366063,0.2602099848167472,0.0006129132107013609,0.6551290735833157,1.4503537075513802,0.27372340088858005,-0.11855670103092769,-0.09278350515463904,,0.5264167632347116
1810,2024-12-31,1297574000.0,2829000.0,,10443073000.0,6902158000.0,320795000.0,,3540915000.0,4494463000.0,2694155000.0,771531000.0,,,,0.11622629498522537,0.012592177910088554,0.13161863249835204,0.0021802224767142374,0.247226747761592,0.00027089727324514535,0.6609317008508894,1.668227329162576,0.2863721649274077,0.017341040462427786,,,0.5130156394565294
1817,2020-06-30,585034000.0,64431000.0,,2505050000.0,2505050000.0,178099000.0,,893894000.0,1073663000.0,666418000.0,131513000.0,,,,,0.030547509999860625,0.17268054670675048,0.1101320607007456,0.30442504196337306,0.02572044470170256,1.0,1.6110954385985974,0.1973431089796494,-0.09558823529411764,0.008823529411764622,0.1323529411764706,0.3568367896848366
1817,2020-09-30,616338000.0,97766000.0,,2543330000.0,2543330000.0,203620000.0,,877210000.0,1130727000.0,640729000.0,128563000.0,,,,0.05350800124437212,0.030547509999860625,0.17268054670675048,0.15862400176526517,0.3303706732344915,0.03844015522956124,1.0,1.7647507760691337,0.20065113331845444,0.11544715447154462,0.15447154471544716,0.14146341463414638,0.3449060876881883
1817,2020-12-31,623541000.0,83259000.0,,2549013000.0,1715527000.0,204738000.0,,833486000.0,1173183000.0,600040000.0,164816000.0,,,,0.011686769272704263,0.030547509999860625,0.17268054670675048,0.1335261033356267,0.3283472939229337,0.032663230826990686,0.6730161831265671,1.9551746550229985,0.27467502166522234,0.03206997084548109,0.12244897959183683,0.07871720116618085,0.48584837195800473
1817,2021-03-31,560192000.0,71833000.0,,2608219000.0,2608219000.0,195655000.0,,816448000.0,1276605000.0,562639000.0,310560000.0,,,,-0.10159556468620347,0.030547509999860625,0.17268054670675048,0.12822924997143836,0.3492641808522792,0.027541015535888665,1.0,2.268959314942619,0.5519702686802728,0.0875706214689266,-0.00847457627118636,0.014124293785310734,0.3130289289357987
1817,2021-06-30,615807000.0,72236000.0,,2704236000.0,2704236000.0,208447000.0,,873894000.0,1380101000.0,591506000.0,340655000.0,,,,0.09927846167028448,0.030547509999860625,0.17268054670675048,0.11730298616287246,0.338494041152504,0.02671216565418107,1.0,2.3331986488725387,0.5759113178902665,-0.08831168831168827,-0.04155844155844159,-0.14025974025974022,0.3231574463175551
1817,2021-09-30,505414000.0,59598000.0,,2597409000.0,2597409000.0,175119000.0,,853216000.0,1292133000.0,520952000.0,194385000.0,,,,-0.1792655815864386,0.030547509999860625,0.17268054670675048,0.11791917121409379,0.34648624691836793,0.02294517344014747,1.0,2.4803302415577635,0.37313418510726515,0.0512820512820512,0.024216524216524257,0.017094017094017134,0.3284873502786816
1817,2021-12-31,691225000.0,81297000.0,,2728848000.0,2728848000.0,218330000.0,,926580000.0,1444360000.0,602086000.0,268186000.0,,,,0.3676411812890027,0.030547509999860625,0.17268054670675048,0.11761293355998409,0.31585952475677237,0.029791692318516826,1.0,2.398926399218716,0.44542806177190636,-0.02972972972972977,-0.10540540540540537,0.024324324324324288,0.3395498759916272
1817,2022-03-31,581410000.0,68276000.0,,2688149000.0,1889002000.0,200548000.0,,799147000.0,1409768000.0,488799000.0,234428000.0,,,,-0.15887012188505914,0.030547509999860625,0.17268054670675048,0.11743176071962987,0.3449338676665348,0.025398889719282673,0.7027147676709885,2.8841466533278504,0.47959999918166774,-0.07799442896935925,-0.005571030640668405,0.08774373259052921,0.4230524901508839
1817,2022-06-30,697906000.0,93446000.0,,2694221000.0,2694221000.0,231534000.0,,852947000.0,1407845000.0,538879000.0,215552000.0,,,,0.20036807072461774,0.030547509999860625,0.17268054670675048,0.1338948225119142,0.3317552793642697,0.03468386594863599,1.0,2.6125438178143887,0.4000007422816625,0.07854984894259823,0.14350453172205438,0.13595166163141995,0.3165839031022325
1817,2022-09-30,684210000.0,104011000.0,,2718603000.0,1969094000.0,243453000.0,,749509000.0,1437703000.0,473696000.0,179765000.0,,,,-0.01962441933440893,0.030547509999860625,0.17268054670675048,0.15201619385861065,0.35581619678168985,0.03825898816414166,0.7243036221176833,3.0350752381274066,0.37949444369384583,0.060224089635854294,0.10224089635854337,-0.004201680672269066,0.38063647545520934
1817,2022-12-31,706080000.0,107279000.0,,2727235000.0,2023737000.0,243809000.0,,703498000.0,1480412000.0,429511000.0,245346000.0,,,,0.031963870741439034,0.030547509999860625,0.17268054670675048,0.15193604124178564,0.3452993995014729,0.03933617748378852,0.7420471649857823,3.446738267471613,0.5712216916446843,0.030343007915567245,-0.007915567282321826,-0.027704485488126575,0.34762323365140824
1817,2023-03-31,504197000.0,41165000.0,,2615925000.0,2056898000.0,177242000.0,,559027000.0,1387612000.0,301309000.0,188278000.0,,,,-0.28592085882619533,0.030547509999860625,0.17268054670675048,0.08164467460139588,0.35153323006681914,0.015736307424715924,0.786298536846431,4.605278966111201,0.6248668310604728,-0.03713188220230463,-0.08962868117797695,-0.03969270166453258,0.2717815856692942
1817,2023-06-30,651780000.0,61726000.0,,2749805000.0,2749805000.0,212297000.0,,786897000.0,1510769000.0,522123000.0,306546000.0,,,,0.29270900064855604,0.030547509999860625,0.17268054670675048,0.09470373438890423,0.3257188008223634,0.02244740990724797,1.0,2.8935116821132185,0.5871145304841963,-0.054521276595744794,-0.019946808510638295,0.06117021276595737,0.28616465531192214
1817,2023-09-30,630926000.0,69672000.0,,2703025000.0,2007027000.0,211850000.0,,695998000.0,1489794000.0,439331000.0,269892000.0,,,,-0.031995458590321886,0.030547509999860625,0.17268054670675048,0.11042816431720995,0.33577630340166675,0.02577556626372305,0.7425114455101229,3.39105139405141,0.614324962272182,0.03656821378340378,0.05485232067510557,0.18706047819971888,0.3467805864096497
1817,2023-12-31,713929000.0,116049000.0,,2703403000.0,2703403000.0,256233000.0,,656057000.0,1549048000.0,403818000.0,297963000.0,,,,0.13155742511800117,0.030547509999860625,0.17268054670675048,0.16254977735881299,0.3589054373754253,0.04292700718316877,1.0,3.8360053291334215,0.7378645825594699,0.01763907734056984,0.08276797829036626,0.11804613297150614,0.2426782096490978
1817,2024-03-31,575638000.0,65655000.0,,2719666000.0,2144320000.0,204129000.0,,575346000.0,1584903000.0,337868000.0,371441000.0,,,,-0.19370413584544122,0.030547509999860625,0.17268054670675048,0.11405605606301182,0.3546134897279193,0.024140831999223435,0.788449758168834,4.690894076976807,1.0993672084956254,0.06399999999999996,0.1253333333333334,0.2706666666666666,0.2683116325921504
1817,2024-06-30,722577000.0,96976000.0,,2856712000.0,2856712000.0,252054000.0,,769205000.0,1742012000.0,510661000.0,392117000.0,,,,0.25526285617002353,0.030547509999860625,0.17268054670675048,0.13420853417698045,0.34882649184792763,0.03394671916525012,1.0,3.41128850646515,0.7678616538173074,0.05764411027568933,0.03132832080200501,,0.2692623547630983
1817,2024-09-30,714691000.0,93105000.0,,2827165000.0,2827165000.0,250862000.0,,640400000.0,1695861000.0,387367000.0,234381000.0,,,,-0.010913715770084018,0.030547509999860625,0.17268054670675048,0.1302730830526759,0.35100763826604786,0.032932283754220214,1.0,4.37791809834085,0.6050618663954338,-0.024881516587677826,0.1291469194312795,,0.2265166695258324
1817,2024-12-31,777419000.0,116788000.0,,2848288000.0,2848288000.0,282434000.0,,560438000.0,1731884000.0,298358000.0,251893000.0,,,,0.08776939964264277,0.030547509999860625,0.17268054670675048,0.1502252967833305,0.3632970122932421,0.04100287611365143,1.0,5.804717822213583,0.844264273121552,0.1565533980582523,,,0.19676310822501095
