stock_id,timestamp,revenue,operating_income,net_income,total_assets,total_equity,gross_profit,rd_expense,total_liabilities,current_assets,current_liabilities,cash,operating_cash_flow,capex,free_cash_flow,revenue_growth,historical_growth_mean,historical_growth_std,operating_margin,gross_margin,operating_roa,current_ratio,cash_ratio,future_3m_return,future_6m_return,future_12m_return,equity_to_assets,debt_to_equity
3687,2021-03-31,349612000.0,70469000.0,,4479599000.0,4479599000.0,143817000.0,,3110894000.0,4380811000.0,3060691000.0,956203000.0,,,,0.4123511850657876,0.047952013821653455,0.18520257010468413,0.2015634474789195,0.4113617381554409,0.01573109557351004,1.4313143665923806,0.3124140921118793,1.8586065573770494,1.0450819672131149,2.2581967213114758,1.0,0.6944581423471163
3687,2021-06-30,393361000.0,91954000.0,,5472321000.0,5472321000.0,164581000.0,,4029557000.0,5378066000.0,3969014000.0,893084000.0,,,,0.12513586490166242,0.047952013821653455,0.18520257010468413,0.23376491314593972,0.41839684157809237,0.016803473334257985,1.35501310904925,0.22501407150491282,-0.2845878136200717,0.4157706093189964,-0.1971326164874552,1.0,0.7363524544704158
3687,2021-09-30,422118000.0,96083000.0,,5190858000.0,5190858000.0,177307000.0,,3667587000.0,5103236000.0,3604247000.0,840285000.0,,,,0.07310587475626715,0.047952013821653455,0.18520257010468413,0.2276211864928764,0.4200413154615534,0.0185100420778222,1.4158951925325873,0.23313746255459183,0.9789579158316634,0.5981963927855712,-0.2835671342685371,1.0,0.7065473569109384
3687,2021-12-31,410197000.0,83410000.0,,5660462000.0,1512583000.0,171108000.0,,4147879000.0,5570683000.0,4079090000.0,1254975000.0,,,,-0.028240918416177468,0.047952013821653455,0.18520257010468413,0.2033413213651002,0.41713615652966746,0.014735546321130678,1.365668077929146,0.30766053212848943,-0.18877551020408162,-0.42857142857142855,-0.5178571428571429,0.26721900085187394,2.7422488551041497
3687,2022-03-31,401919000.0,78526000.0,,7585941000.0,7585941000.0,170038000.0,,4149683000.0,7345079000.0,4079249000.0,3093018000.0,,,,-0.020180547395519714,0.047952013821653455,0.18520257010468413,0.19537767560130276,0.42306534401210194,0.010351517366138228,1.800595893999116,0.7582322138217108,-0.29559748427672955,-0.550314465408805,-0.46163522012578617,1.0,0.5470228413324069
3687,2022-06-30,431085000.0,116514000.0,,8479355000.0,8479355000.0,202861000.0,,4844631000.0,7914287000.0,4189821000.0,1421684000.0,,,,0.0725668604868145,0.047952013821653455,0.18520257010468413,0.27028080308987784,0.4705823677465001,0.0137409036418454,1.8889320092672217,0.33931855322697557,-0.36160714285714285,-0.15625,-0.008928571428571428,1.0,0.5713442826724439
3687,2022-09-30,410197000.0,89024000.0,,8420032000.0,8420032000.0,175152000.0,,4758531000.0,7858701000.0,4107209000.0,1379083000.0,,,,-0.048454481134811,0.047952013821653455,0.18520257010468413,0.21702742828445845,0.4269948341894261,0.010572881433229708,1.9133920382430014,0.33577132305660606,0.32167832167832167,0.19160839160839166,0.16923076923076916,1.0,0.5651440517090671
3687,2022-12-31,426666000.0,97056000.0,,8359569000.0,8359569000.0,182206000.0,,4677689000.0,7788249000.0,4024912000.0,1184977000.0,,,,0.04014900157729091,0.047952013821653455,0.18520257010468413,0.22747535543024286,0.4270459797593434,0.011610167940476358,1.9350110014827653,0.29441066040698527,-0.09417989417989424,0.1746031746031746,0.027513227513227455,1.0,0.5595610252155344
3687,2023-03-31,399093000.0,80227000.0,,8321165000.0,3798359000.0,163306000.0,,4522806000.0,7522084000.0,3865347000.0,1245942000.0,,,,-0.06462431972549958,0.047952013821653455,0.18520257010468413,0.20102332037895929,0.40919284477552853,0.009641318252912904,1.9460307185874903,0.32233639049741203,0.2967289719626169,-0.023364485981308414,0.17990654205607484,0.456469616934648,1.190726311020101
3687,2023-06-30,388538000.0,77326000.0,,8190123000.0,3893614000.0,159594000.0,,4296509000.0,7378549000.0,3640558000.0,1399294000.0,,,,-0.026447469637402812,0.047952013821653455,0.18520257010468413,0.19901785668325878,0.41075518996854876,0.009441372248011415,2.0267632049812145,0.3843625070662245,-0.2468468468468469,-0.12522522522522528,-0.04954954954954955,0.47540360504964335,1.1034758453200548
3687,2023-09-30,405298000.0,77622000.0,,8595953000.0,3993438000.0,165088000.0,,4602515000.0,7727418000.0,3943030000.0,1138270000.0,,,,0.04313606391138061,0.047952013821653455,0.18520257010468413,0.1915183395921026,0.4073249806315353,0.009030063333291842,1.959766474006031,0.28867901081148256,0.16148325358851676,0.20813397129186612,0.13636363636363644,0.4645718746949873,1.1525194581711298
3687,2023-12-31,431408000.0,86013000.0,,8809604000.0,3963599000.0,182862000.0,,4846005000.0,6582666000.0,4189629000.0,1355939000.0,,,,0.06442173413142922,0.047952013821653455,0.18520257010468413,0.19937738753106107,0.42387252902125133,0.009763548963154303,1.5711811236746738,0.3236417830791223,0.04016477857878482,0.08650875386199801,-0.06694129763130793,0.44991795317928024,1.2226274655937697
3687,2024-03-31,414016000.0,76950000.0,,8583573000.0,3824939000.0,170901000.0,,4758634000.0,6401127000.0,4099418000.0,1357714000.0,,,,-0.040314505062493046,0.047952013821653455,0.18520257010468413,0.1858623821301592,0.4127883946514144,0.008964798225634011,1.5614721406794818,0.3311967698829444,0.04455445544554455,-0.0594059405940594,-0.20297029702970298,0.44561151865312965,1.244107160924658
3687,2024-06-30,415721000.0,79796000.0,,8854280000.0,3911062000.0,175502000.0,,4943218000.0,6654807000.0,4869892000.0,1529898000.0,,,,0.004118198330499304,0.047952013821653455,0.18520257010468413,0.19194604073405,0.4221629410109184,0.009012138762270902,1.3665204485027593,0.3141544001386478,-0.0995260663507109,-0.14597156398104272,,0.44171428958650505,1.2639068365574364
3687,2024-09-30,437398000.0,73827000.0,,8715252000.0,8715252000.0,173085000.0,,4728767000.0,6417650000.0,4654832000.0,1224136000.0,,,,0.05214314407980352,0.047952013821653455,0.18520257010468413,0.16878678000356653,0.3957151152954517,0.008471011509477867,1.3787071155307002,0.26298177893423436,-0.05157894736842111,-0.15263157894736842,,1.0,0.5425852287461108
3687,2024-12-31,454990000.0,75859000.0,,8870683000.0,3876158000.0,181722000.0,,4994525000.0,6482464000.0,4915826000.0,1267587000.0,,,,0.04021966264134724,0.047952013821653455,0.18520257010468413,0.16672674124706038,0.39939778896239475,0.008551652674320568,1.3186927283431107,0.257858394499724,-0.11147902869757169,,,0.43696274570965954,1.2885246163856066
5278,2020-06-30,239539000.0,58092000.0,,764506000.0,764506000.0,128051000.0,,356251000.0,685543000.0,298274000.0,575751000.0,,,,,0.08042328478378252,0.1739307970029128,0.24251583249491732,0.5345726583145125,0.07598632319432418,2.2983666025198306,1.9302755184830056,-0.14007782101167315,0.03501945525291829,0.245136186770428,1.0,0.46598849453110897
5278,2020-09-30,241063000.0,54816000.0,,689293000.0,406432000.0,130891000.0,,282861000.0,611638000.0,234203000.0,512767000.0,,,,0.006362220765720822,0.08042328478378252,0.1739307970029128,0.22739283921630446,0.5429742432476158,0.07952496253407478,2.6115720123141037,2.1894126035960255,0.20361990950226244,0.579185520361991,0.6108597285067874,0.5896360473702765,0.695961440044091
5278,2020-12-31,314820000.0,75949000.0,,750616000.0,432559000.0,177207000.0,,318057000.0,672030000.0,278197000.0,557442000.0,,,,0.30596566042901646,0.08042328478378252,0.1739307970029128,0.24124579124579124,0.562883552506194,0.10118222899591801,2.415662282483276,2.003767114670539,0.2777777777777778,0.18518518518518517,0.6222222222222222,0.576272021912669,0.7352916018392867
5278,2021-03-31,341862000.0,59711000.0,,765686000.0,429311000.0,177054000.0,,336375000.0,692622000.0,305988000.0,535988000.0,,,,0.08589670287783495,0.08042328478378252,0.1739307970029128,0.1746640457260532,0.5179107359109816,0.07798366432192831,2.2635593552688342,1.75166346392669,-0.07246376811594203,0.03188405797101449,0.5768115942028985,0.5606880627306755,0.7835229006477822
5278,2021-06-30,397650000.0,87312000.0,,810585000.0,810585000.0,217600000.0,,347780000.0,731778000.0,327009000.0,535981000.0,,,,0.16318865507134458,0.08042328478378252,0.1739307970029128,0.21956997359486985,0.5472148874638502,0.10771479857140213,2.237791620414117,1.6390405157044607,0.1125,0.371875,0.478125,1.0,0.4290481565782737
5278,2021-09-30,419397000.0,82608000.0,,864160000.0,864160000.0,220658000.0,,399009000.0,774589000.0,333318000.0,608010000.0,,,,0.05468879668049793,0.08042328478378252,0.1739307970029128,0.1969685047818654,0.5261315650803415,0.09559340862803184,2.323873898199317,1.824113909239825,0.23314606741573032,0.5561797752808989,-0.03932584269662921,1.0,0.4617304665802629
5278,2021-12-31,491438000.0,85226000.0,,907407000.0,907407000.0,269754000.0,,470252000.0,763674000.0,410190000.0,545395000.0,,,,0.17177280714931198,0.08042328478378252,0.1739307970029128,0.173421672723721,0.548907491891144,0.0939225727815633,1.8617567468734002,1.3296155440161876,0.2420091324200913,0.07990867579908675,-0.1461187214611872,1.0,0.5182371306370791
5278,2022-03-31,431876000.0,53763000.0,,927288000.0,927288000.0,204270000.0,,514945000.0,781865000.0,434317000.0,513569000.0,,,,-0.1211994188483593,0.08042328478378252,0.1739307970029128,0.12448712130333707,0.47298298585705156,0.05797875093821984,1.800217352763074,1.1824750124908765,-0.13051470588235295,-0.3713235294117647,-0.34558823529411764,1.0,0.5553236966293105
5278,2022-06-30,457673000.0,79323000.0,,910411000.0,440181000.0,237522000.0,,470230000.0,761551000.0,389538000.0,448447000.0,,,,0.05973242319554687,0.08042328478378252,0.1739307970029128,0.17331806770336025,0.518977523253502,0.08712878029812908,1.9550108076747326,1.1512278648039473,-0.2769556025369979,-0.1839323467230444,-0.2219873150105708,0.48349701398599093,1.0682651000383934
5278,2022-09-30,426181000.0,69533000.0,,1008250000.0,1008250000.0,222430000.0,,574273000.0,859653000.0,418290000.0,497669000.0,,,,-0.06880895311718192,0.08042328478378252,0.1739307970029128,0.1631536835288293,0.5219143978732042,0.06896404661542276,2.0551602954887755,1.1897702550861842,0.1286549707602339,0.05263157894736842,0.05847953216374269,1.0,0.5695740143813538
5278,2022-12-31,519174000.0,93774000.0,,1127524000.0,446818000.0,270172000.0,,680706000.0,987030000.0,532353000.0,627369000.0,,,,0.2182007175355072,0.08042328478378252,0.1739307970029128,0.18062152573125773,0.520388155030876,0.08316807447114208,1.8540892978906853,1.1784830742007653,-0.0481283422459893,-0.016042780748663103,0.13903743315508021,0.39628247380987014,1.5234525019135308
5278,2023-03-31,446111000.0,89992000.0,,1087412000.0,1087412000.0,239110000.0,,633975000.0,946869000.0,514702000.0,587228000.0,,,,-0.14072931233074076,0.08042328478378252,0.1739307970029128,0.201725579508239,0.5359876801961844,0.08275796110397898,1.8396450761800032,1.1409087199972023,0.033707865168539325,0.016853932584269662,0.4297752808988764,1.0,0.5830126943605551
5278,2023-06-30,475903000.0,65374000.0,,1174098000.0,1174098000.0,233341000.0,,723382000.0,1019626000.0,606992000.0,572491000.0,,,,0.06678158574883829,0.08042328478378252,0.1739307970029128,0.13736832926037448,0.4903121014156246,0.05568019023965631,1.6798013812373145,0.9431607006352637,-0.016304347826086956,0.15760869565217392,0.453804347826087,1.0,0.6161172236048439
5278,2023-09-30,495898000.0,87946000.0,,1340488000.0,476977000.0,256421000.0,,863511000.0,1185174000.0,734797000.0,533289000.0,,,,0.042014864373622354,0.08042328478378252,0.1739307970029128,0.17734695441401255,0.5170841584358074,0.0656074504210407,1.6129271077590137,0.7257637143319856,0.17679558011049723,0.40607734806629836,0.31215469613259667,0.3558234016268702,1.8103828905796295
5278,2023-12-31,643809000.0,128536000.0,,1462409000.0,1462409000.0,477678000.0,,968885000.0,1306287000.0,873767000.0,556990000.0,,,,0.29826899886670244,0.08042328478378252,0.1739307970029128,0.1996492748625757,0.7419560770352698,0.08789333216630915,1.4950061057467265,0.6374582697675696,0.19483568075117372,0.25586854460093894,-0.8305164319248827,1.0,0.6625266939686504
5278,2024-03-31,451671000.0,-12966000.0,,1657867000.0,1657867000.0,216327000.0,,1171574000.0,1486745000.0,1099062000.0,627248000.0,,,,-0.29843944399658906,0.08042328478378252,0.1739307970029128,-0.028706735654934677,0.478948172452958,-0.007820892749539015,1.352739881826503,0.5707121163319266,0.05108055009823183,-0.06679764243614932,-0.8732809430255403,1.0,0.7066755053330575
5278,2024-06-30,500132000.0,79451000.0,,2631577000.0,549175000.0,281747000.0,,2082402000.0,2397732000.0,1109068000.0,1450067000.0,,,,0.1072926975608352,0.08042328478378252,0.1739307970029128,0.1588600609439108,0.5633452768469124,0.03019140234163773,2.1619341645417594,1.3074644656594545,-0.11214953271028037,-0.8583177570093458,,0.20868665442812429,3.791873264442118
5278,2024-09-30,517465000.0,68809000.0,,2490916000.0,2490916000.0,277954000.0,,1946836000.0,2256210000.0,1032900000.0,1401293000.0,,,,0.03465685059144386,0.08042328478378252,0.1739307970029128,0.13297324456726542,0.537145507425623,0.027623974473647447,2.1843450479233226,1.3566589214832026,-0.840421052631579,-0.8642105263157894,,1.0,0.7815743284799648
5278,2024-12-31,756520000.0,136879000.0,,2218815000.0,2218815000.0,424434000.0,,1552180000.0,1981995000.0,683065000.0,1490549000.0,,,,0.46197327355473317,0.08042328478378252,0.1739307970029128,0.18093242743086765,0.561034738010892,0.06169013640163781,2.9016199044014845,2.182148111819519,-0.10664819944598342,,,1.0,0.6995535905426996
5287,2020-06-30,382172000.0,198367000.0,,3065066000.0,1494407000.0,302552000.0,,1570659000.0,1660288000.0,1521120000.0,919263000.0,,,,,0.024136012811494887,0.05247839873691488,0.5190516312027046,0.7916644861475984,0.0647186716370871,1.0914904806984327,0.6043329914799621,-0.11879049676025918,-0.0755939524838013,0.0021598272138228943,0.4875611161390978,1.0510249215909722
5287,2020-09-30,400928000.0,194433000.0,,2635781000.0,2635781000.0,312518000.0,,963405000.0,1205126000.0,909772000.0,474747000.0,,,,0.049077378771861885,0.024136012811494887,0.05247839873691488,0.4849573988347035,0.779486591108628,0.0737667507277729,1.3246461750856258,0.5218307444062908,0.049019607843137254,0.18627450980392157,0.16666666666666666,1.0,0.365510260526197
5287,2020-12-31,400262000.0,152142000.0,,2897661000.0,1831105000.0,297421000.0,,1066556000.0,1449099000.0,1013125000.0,725288000.0,,,,-0.0016611461409529891,0.024136012811494887,0.05247839873691488,0.38010603054998976,0.7430657919063014,0.05250510670502864,1.4303259716224552,0.7158919185687846,0.1267605633802817,0.0892018779342723,0.2934272300469484,0.631925197599029,0.5824657788603057
5287,2021-03-31,390919000.0,166680000.0,,3068859000.0,3068859000.0,296190000.0,,1069843000.0,1600044000.0,1014384000.0,850050000.0,,,,-0.02334221085189201,0.024136012811494887,0.05247839873691488,0.42637988944001187,0.7576761426280124,0.054313345774439296,1.5773553210618465,0.8379962617706904,-0.03333333333333333,-0.008333333333333333,-0.058333333333333334,1.0,0.34861262768996554
5287,2021-06-30,400861000.0,180063000.0,,3301104000.0,3301104000.0,297216000.0,,1141741000.0,1746438000.0,1016826000.0,972743000.0,,,,0.02543237857458962,0.024136012811494887,0.05247839873691488,0.44919061719648457,0.7414440417002403,0.05454629723874195,1.7175386939358357,0.9566464665537663,0.02586206896551724,0.14870689655172414,-0.16379310344827586,1.0,0.3458664131757133
5287,2021-09-30,421162000.0,163702000.0,,3485289000.0,1791020000.0,300625000.0,,1694269000.0,1879383000.0,1511049000.0,1110447000.0,,,,0.05064348988801604,0.024136012811494887,0.05247839873691488,0.38869128743808795,0.7137989657186545,0.04696941917872521,1.2437604604483374,0.7348848382812205,0.11974789915966387,-0.04831932773109244,-0.22899159663865545,0.513879910675987,0.9459799443892307
5287,2021-12-31,471644000.0,197528000.0,,3275054000.0,1981049000.0,340718000.0,,1294005000.0,1666087000.0,1111539000.0,857305000.0,,,,0.11986361542589312,0.024136012811494887,0.05247839873691488,0.4188074055855688,0.7224050343055355,0.06031289865754885,1.4989010731967118,0.7712774810420507,-0.17967332123411978,-0.2958257713248639,-0.3139745916515426,0.604890484248504,0.6531918190817088
5287,2022-03-31,446368000.0,178836000.0,,3433894000.0,3433894000.0,331687000.0,,1850169000.0,1822288000.0,1663677000.0,1003610000.0,,,,-0.05359126799026384,0.024136012811494887,0.05247839873691488,0.40064699978493085,0.743079701053839,0.05207965068228664,1.095337616616687,0.603248106453356,-0.1415929203539823,-0.18805309734513273,-0.10619469026548672,1.0,0.5387961888165447
5287,2022-06-30,488928000.0,192249000.0,,3083700000.0,3083700000.0,348221000.0,,1271283000.0,1402918000.0,1086282000.0,519239000.0,,,,0.09534733672664707,0.024136012811494887,0.05247839873691488,0.39320513449833105,0.7122132502127102,0.062343613191944744,1.2914860045549867,0.47799650551146017,-0.05412371134020619,-0.020618556701030927,0.04639175257731959,1.0,0.4122589746084249
5287,2022-09-30,507228000.0,197790000.0,,3268052000.0,3268052000.0,346179000.0,,1501924000.0,1582991000.0,1317101000.0,751842000.0,,,,0.03742882387590811,0.024136012811494887,0.05247839873691488,0.38994298422011403,0.6824918971350162,0.06052229279093478,1.201875178896683,0.5708309385536873,0.035422343324250684,0.10354223433242507,0.10626702997275204,1.0,0.45957775457673256
5287,2022-12-31,515856000.0,188856000.0,,3252581000.0,1882694000.0,357326000.0,,1369887000.0,1616711000.0,1186231000.0,781034000.0,,,,0.017010101965979796,0.024136012811494887,0.05247839873691488,0.3661021680468968,0.6926855556589436,0.05806342716753249,1.3628972771745131,0.6584164467123182,0.06878306878306878,0.07407407407407407,0.05291005291005291,0.5788307808475792,0.7276206329865608
5287,2023-03-31,493748000.0,193849000.0,,3440272000.0,1811904000.0,352287000.0,,1628368000.0,1781560000.0,1433877000.0,1012821000.0,,,,-0.04285692131137372,0.024136012811494887,0.05247839873691488,0.3926071599277364,0.7134955483363983,0.05634699814433277,1.2424775625803328,0.7063513816038615,0.0049504950495049506,0.0049504950495049506,0.024752475247524754,0.5266746350288581,0.8987054501783759
5287,2023-06-30,542511000.0,213931000.0,,3387133000.0,3387133000.0,377670000.0,,1413284000.0,1702542000.0,1218522000.0,835105000.0,,,,0.09876090637329164,0.024136012811494887,0.05247839873691488,0.3943348614129483,0.6961517830974856,0.06315990544215418,1.3972189258790568,0.6853425707537493,0.0,-0.019704433497536946,-0.012315270935960592,1.0,0.4172508135936794
5287,2023-09-30,560704000.0,234622000.0,,3304603000.0,3304603000.0,394831000.0,,1391281000.0,1550266000.0,1160519000.0,669141000.0,,,,0.03353480390259368,0.024136012811494887,0.05247839873691488,0.4184418160027394,0.7041701147129323,0.07099854354668322,1.335838534310942,0.5765877163579398,-0.019704433497536946,0.019704433497536946,-0.08374384236453201,1.0,0.42101305361037317
5287,2023-12-31,552912000.0,192387000.0,,3595863000.0,2053702000.0,378080000.0,,1542161000.0,1803317000.0,1277049000.0,924884000.0,,,,-0.013896815432028307,0.024136012811494887,0.05247839873691488,0.3479522962062679,0.6837977833723993,0.05350231641194339,1.4120969516439854,0.724235326913846,0.04020100502512563,0.007537688442211055,-0.0728643216080402,0.5711291003022084,0.7509176112211022
5287,2024-03-31,524980000.0,197627000.0,,3969238000.0,3969238000.0,370017000.0,,1993285000.0,2018930000.0,1633536000.0,1123495000.0,,,,-0.050517984778771306,0.024136012811494887,0.05247839873691488,0.3764467217798773,0.7048211360432778,0.04978965735992651,1.2359262360915217,0.6877687421642376,-0.03140096618357488,-0.10144927536231885,-0.12077294685990338,1.0,0.502183290596331
